fold_id,symbol,sector,entry_date,exit_date,entry_price,exit_price,shares,position_value,confidence,kelly_fraction,exit_reason,pnl,return_pct,was_correct,signal_score_raw,vix_at_entry,nifty_above_ema50_at_entry,fii_net_cr_at_entry,sector_score_at_entry,had_tier_a_news,mfe_pct,mae_pct,triggered_signals
4,IGL.NS,Energy,2021-05-31,2021-06-30,237.79,250.03,251,59685.29,64,0.125,FOLD_END,2984.8,5.0009,True,64,0.0,True,0.0,100,False,5.3056,3.2283,"MACD hist 0.5775 > 0 | Price ₹237 > EMA20 ₹230 | Price ₹237 > EMA50 ₹230 | Volume 2.5× average | Sector Energy bullish (score 100) | Near 75d high (₹245, -3.0% away) — breakout setup | Nifty +0.95% (FII data unavailable — market signal neutral)"
4,TECHM.NS,IT,2021-06-08,2021-06-30,889.15,918.08,67,59573.05,64,0.125,FOLD_END,1852.6,3.1098,True,64,15.229999542236328,True,0.0,100,False,4.3199,0.6691,"MACD hist 4.7473 > 0 | Price ₹888 > EMA20 ₹847 | Price ₹888 > EMA50 ₹840 | Volume 1.8× average | Sector IT bullish (score 100) | Near 75d high (₹890, -0.3% away) — breakout setup"
4,TCS.NS,IT,2021-06-11,2021-06-30,2896.34,2951.13,20,57926.8,64,0.125,FOLD_END,1013.56,1.7497,True,64,14.100000381469727,True,0.0,100,False,3.1136,0.528,"MACD hist 12.1279 > 0 | Price ₹2892 > EMA20 ₹2790 | Price ₹2892 > EMA50 ₹2773 | Volume 1.5× average | Sector IT bullish (score 100) | Near 75d high (₹2949, -1.9% away) — breakout setup | Nifty +0.39% (FII data unavailable — market signal neutral)"
4,MPHASIS.NS,IT,2021-06-11,2021-06-30,1802.35,1908.22,33,59477.55,64,0.125,FOLD_END,3405.97,5.7265,True,64,14.100000381469727,True,0.0,100,False,6.0332,1.3646,"MACD hist 3.3723 > 0 | Price ₹1800 > EMA20 ₹1704 | Price ₹1800 > EMA50 ₹1626 | Volume 3.1× average | Sector IT bullish (score 100) | Near 75d high (₹1853, -2.9% away) — breakout setup | Nifty +0.39% (FII data unavailable — market signal neutral)"
4,HINDUNILVR.NS,FMCG,2021-06-16,2021-06-30,2233.69,2285.63,26,58075.94,64,0.125,FOLD_END,1267.64,2.1827,True,64,14.869999885559082,True,0.0,100,False,4.2643,0.0,"MACD hist 8.1333 > 0 | Price ₹2230 > EMA20 ₹2181 | Price ₹2230 > EMA50 ₹2184 | Volume 1.6× average | Sector FMCG bullish (score 100) | Near 75d high (₹2304, -3.2% away) — breakout setup"
5,NMDC.NS,Metals,2021-05-11,2021-05-19,37.51,35.0,1599,59978.49,64,0.125,STOP,-4091.47,-6.8216,False,64,0.0,True,0.0,100,False,2.8785,6.5501,"⚠ RSI 82.5 > 75 (overbought — elevated reversal risk) | MACD hist 0.8999 > 0 | Price ₹37 > EMA20 ₹31 | Price ₹37 > EMA50 ₹27 | Volume 1.8× average | Sector Metals bullish (score 100) | Near 75d high (₹39, -2.8% away) — breakout setup"
5,ASHOKLEY.NS,Auto,2021-06-11,2021-06-16,60.36,57.46,989,59696.04,64,0.125,STOP,-2947.28,-4.9371,False,64,14.100000381469727,True,0.0,100,False,0.0,4.6537,"MACD hist 0.1276 > 0 | Price ₹60 > EMA20 ₹57 | Price ₹60 > EMA50 ₹55 | Volume 2.0× average | Sector Auto bullish (score 100) | Near 75d high (₹60, -0.3% away) — breakout setup | Nifty +0.39% (FII data unavailable — market signal neutral)"
5,COALINDIA.NS,Metals,2021-06-09,2021-06-18,103.34,96.45,578,59730.52,64,0.125,STOP,-4060.1,-6.7974,False,64,14.75,True,0.0,100,False,3.848,6.5272,"MACD hist 0.3402 > 0 | Price ₹103 > EMA20 ₹98 | Price ₹103 > EMA50 ₹93 | Volume 1.6× average | Sector Metals bullish (score 100) | Near 75d high (₹106, -3.1% away) — breakout setup"
5,GAIL.NS,Energy,2021-05-31,2021-06-23,86.34,82.53,692,59747.28,64,0.125,STOP,-2716.1,-4.546,False,64,0.0,True,0.0,100,False,5.0958,4.2683,"MACD hist 0.0690 > 0 | Price ₹86 > EMA20 ₹81 | Price ₹86 > EMA50 ₹78 | Volume 2.4× average | Sector Energy bullish (score 100) | Near 75d high (₹89, -3.5% away) — breakout setup | Nifty +0.95% (FII data unavailable — market signal neutral)"
5,RELIANCE.NS,Energy,2021-05-31,2021-06-25,981.02,956.11,60,58861.2,64,0.125,STOP,-1574.53,-2.675,False,64,0.0,True,0.0,100,False,4.3584,2.3924,"MACD hist 9.5324 > 0 | Price ₹980 > EMA20 ₹906 | Price ₹980 > EMA50 ₹913 | Volume 3.2× average | Sector Energy bullish (score 100) | Near 75d high (₹1012, -3.2% away) — breakout setup | Nifty +0.95% (FII data unavailable — market signal neutral)"
5,TECHM.NS,IT,2021-06-08,2021-07-06,889.15,879.61,67,59573.05,64,0.125,STOP,-721.3,-1.2108,False,64,15.229999542236328,True,0.0,100,False,4.3199,0.924,"MACD hist 4.7473 > 0 | Price ₹888 > EMA20 ₹847 | Price ₹888 > EMA50 ₹840 | Volume 1.8× average | Sector IT bullish (score 100) | Near 75d high (₹890, -0.3% away) — breakout setup"
5,TCS.NS,IT,2021-06-11,2021-07-09,2896.34,2829.76,20,57926.8,64,0.125,STOP,-1410.46,-2.4349,False,64,14.100000381469727,True,0.0,100,False,3.1136,2.1522,"MACD hist 12.1279 > 0 | Price ₹2892 > EMA20 ₹2790 | Price ₹2892 > EMA50 ₹2773 | Volume 1.5× average | Sector IT bullish (score 100) | Near 75d high (₹2949, -1.9% away) — breakout setup | Nifty +0.39% (FII data unavailable — market signal neutral)"
5,IGL.NS,Energy,2021-05-31,2021-07-12,237.79,255.32,251,59685.29,64,0.125,MAX_AGE,4310.74,7.2224,True,64,0.0,True,0.0,100,False,9.2894,3.2283,"MACD hist 0.5775 > 0 | Price ₹237 > EMA20 ₹230 | Price ₹237 > EMA50 ₹230 | Volume 2.5× average | Sector Energy bullish (score 100) | Near 75d high (₹245, -3.0% away) — breakout setup | Nifty +0.95% (FII data unavailable — market signal neutral)"
5,HINDUNILVR.NS,FMCG,2021-06-16,2021-07-14,2233.69,2233.42,26,58075.94,64,0.125,TRAIL,-87.93,-0.1514,False,64,14.869999885559082,True,0.0,100,False,4.2643,0.0,"MACD hist 8.1333 > 0 | Price ₹2230 > EMA20 ₹2181 | Price ₹2230 > EMA50 ₹2184 | Volume 1.6× average | Sector FMCG bullish (score 100) | Near 75d high (₹2304, -3.2% away) — breakout setup"
5,MPHASIS.NS,IT,2021-06-11,2021-07-26,1802.35,2315.0,33,59477.55,64,0.125,MAX_AGE,16814.45,28.2702,True,64,14.100000381469727,True,0.0,100,False,28.6365,1.3646,"MACD hist 3.3723 > 0 | Price ₹1800 > EMA20 ₹1704 | Price ₹1800 > EMA50 ₹1626 | Volume 3.1× average | Sector IT bullish (score 100) | Near 75d high (₹1853, -2.9% away) — breakout setup | Nifty +0.39% (FII data unavailable — market signal neutral)"
6,ASHOKLEY.NS,Auto,2021-06-11,2021-06-16,60.36,57.46,993,59937.48,64,0.125,STOP,-2959.2,-4.9371,False,64,14.100000381469727,True,0.0,100,False,0.0,4.6537,"MACD hist 0.1276 > 0 | Price ₹60 > EMA20 ₹57 | Price ₹60 > EMA50 ₹55 | Volume 2.0× average | Sector Auto bullish (score 100) | Near 75d high (₹60, -0.3% away) — breakout setup | Nifty +0.39% (FII data unavailable — market signal neutral)"
6,COALINDIA.NS,Metals,2021-06-09,2021-06-18,103.34,96.45,580,59937.2,64,0.125,STOP,-4074.15,-6.7974,False,64,14.75,True,0.0,100,False,3.848,6.5272,"MACD hist 0.3402 > 0 | Price ₹103 > EMA20 ₹98 | Price ₹103 > EMA50 ₹93 | Volume 1.6× average | Sector Metals bullish (score 100) | Near 75d high (₹106, -3.1% away) — breakout setup"
6,TECHM.NS,IT,2021-06-08,2021-07-06,889.15,879.61,67,59573.05,64,0.125,STOP,-721.3,-1.2108,False,64,15.229999542236328,True,0.0,100,False,4.3199,0.924,"MACD hist 4.7473 > 0 | Price ₹888 > EMA20 ₹847 | Price ₹888 > EMA50 ₹840 | Volume 1.8× average | Sector IT bullish (score 100) | Near 75d high (₹890, -0.3% away) — breakout setup"
6,ONGC.NS,Energy,2021-06-03,2021-07-08,89.79,85.54,668,59979.72,64,0.125,STOP,-2918.62,-4.866,False,64,15.75,True,0.0,100,False,3.2785,4.5876,"MACD hist 0.4263 > 0 | Price ₹90 > EMA20 ₹83 | Price ₹90 > EMA50 ₹81 | Volume 2.2× average | Sector Energy bullish (score 100) | Near 75d high (₹91, -1.1% away) — breakout setup | Nifty +0.73% (FII data unavailable — market signal neutral)"
6,MARUTI.NS,Auto,2021-06-25,2021-07-08,7342.09,7082.95,8,58736.72,64,0.125,STOP,-2152.07,-3.6639,False,64,13.369999885559082,True,0.0,100,False,0.0,3.3846,"MACD hist 33.8647 > 0 | Price ₹7331 > EMA20 ₹6896 | Price ₹7331 > EMA50 ₹6673 | Volume 1.8× average | Sector Auto bullish (score 100) | Near 75d high (₹7346, -0.2% away) — breakout setup | Nifty +0.44% (FII data unavailable — market signal neutral)"
6,TCS.NS,IT,2021-06-11,2021-07-09,2896.34,2829.76,20,57926.8,64,0.125,STOP,-1410.46,-2.4349,False,64,14.100000381469727,True,0.0,100,False,3.1136,2.1522,"MACD hist 12.1279 > 0 | Price ₹2892 > EMA20 ₹2790 | Price ₹2892 > EMA50 ₹2773 | Volume 1.5× average | Sector IT bullish (score 100) | Near 75d high (₹2949, -1.9% away) — breakout setup | Nifty +0.39% (FII data unavailable — market signal neutral)"
6,HINDUNILVR.NS,FMCG,2021-06-16,2021-07-14,2233.69,2233.42,26,58075.94,64,0.125,TRAIL,-87.93,-0.1514,False,64,14.869999885559082,True,0.0,100,False,4.2643,0.0,"MACD hist 8.1333 > 0 | Price ₹2230 > EMA20 ₹2181 | Price ₹2230 > EMA50 ₹2184 | Volume 1.6× average | Sector FMCG bullish (score 100) | Near 75d high (₹2304, -3.2% away) — breakout setup"
6,HINDPETRO.NS,Energy,2021-06-04,2021-07-16,159.3,153.94,376,59896.8,64,0.125,MAX_AGE,-2096.01,-3.4994,False,64,15.9399995803833,True,0.0,100,False,3.2583,3.5833,"MACD hist 0.5902 > 0 | Price ₹159 > EMA20 ₹146 | Price ₹159 > EMA50 ₹136 | Volume 1.9× average | Sector Energy bullish (score 100) | Near 75d high (₹161, -1.2% away) — breakout setup"
6,MPHASIS.NS,IT,2021-06-11,2021-07-26,1802.35,2315.0,33,59477.55,64,0.125,MAX_AGE,16814.45,28.2702,True,64,14.100000381469727,True,0.0,100,False,28.6365,1.3646,"MACD hist 3.3723 > 0 | Price ₹1800 > EMA20 ₹1704 | Price ₹1800 > EMA50 ₹1626 | Volume 3.1× average | Sector IT bullish (score 100) | Near 75d high (₹1853, -2.9% away) — breakout setup | Nifty +0.39% (FII data unavailable — market signal neutral)"
6,TORNTPHARM.NS,Pharma,2021-06-14,2021-07-27,1400.82,1414.79,42,58834.44,64,0.125,MAX_AGE,503.95,0.8565,True,64,14.720000267028809,True,0.0,100,False,3.7212,3.1505,"⚠ RSI 75.5 > 75 (overbought — elevated reversal risk) | MACD hist 5.4442 > 0 | Price ₹1399 > EMA20 ₹1309 | Price ₹1399 > EMA50 ₹1254 | Volume 2.4× average | Sector Pharma bullish (score 100) | Near 75d high (₹1406, -0.5% away) — breakout setup | Nifty +0.08% (FII data unavailable — market signal neutral)"
7,HDFCBANK.NS,Banking,2021-07-06,2021-07-12,731.05,706.21,82,59946.1,64,0.125,STOP,-2117.57,-3.5325,False,64,12.279999732971191,True,0.0,100,False,0.1633,3.2525,"MACD hist 0.6735 > 0 | Price ₹730 > EMA20 ₹709 | Price ₹730 > EMA50 ₹697 | Volume 1.6× average | Sector Banking bullish (score 100) | Near 75d high (₹732, -0.3% away) — breakout setup"
7,GODREJPROP.NS,Realty,2021-07-07,2021-08-10,1484.32,1546.38,40,59372.8,64,0.125,TRAIL,2396.21,4.0359,True,64,12.210000038146973,True,0.0,100,False,11.8054,1.9989,"MACD hist 3.9015 > 0 | Price ₹1482 > EMA20 ₹1409 | Price ₹1482 > EMA50 ₹1368 | Volume 3.3× average | Sector Realty bullish (score 100) | Near 75d high (₹1497, -1.0% away) — breakout setup | Nifty +0.39% (FII data unavailable — market signal neutral)"
7,DLF.NS,Realty,2021-07-15,2021-08-16,311.92,317.78,191,59576.72,64,0.125,TRAIL,1034.69,1.7367,True,64,12.270000457763672,True,0.0,100,False,9.9234,0.2131,"MACD hist 2.4832 > 0 | Price ₹311 > EMA20 ₹289 | Price ₹311 > EMA50 ₹275 | Volume 1.5× average | Sector Realty bullish (score 100) | Near 75d high (₹313, -0.4% away) — breakout setup | Nifty +0.44% (FII data unavailable — market signal neutral)"
7,PIDILITIND.NS,Chemicals,2021-07-05,2021-08-17,1108.28,1084.05,54,59847.12,64,0.125,MAX_AGE,-1389.98,-2.3226,False,64,0.0,True,0.0,100,False,2.2354,2.4547,"⚠ RSI 78.7 > 75 (overbought — elevated reversal risk) | MACD hist 0.9126 > 0 | Price ₹1107 > EMA20 ₹1045 | Price ₹1107 > EMA50 ₹989 | Volume 3.5× average | Sector Chemicals bullish (score 100) | Near 75d high (₹1114, -0.7% away) — breakout setup | Nifty +0.71% (FII data unavailable — market signal neutral)"
7,OBEROIRLTY.NS,Realty,2021-07-07,2021-08-20,640.6,640.78,93,59575.8,64,0.125,TRAIL,-66.29,-0.1113,False,64,12.210000038146973,True,0.0,100,False,12.8308,0.0,"MACD hist 1.4850 > 0 | Price ₹640 > EMA20 ₹616 | Price ₹640 > EMA50 ₹587 | Volume 1.6× average | Sector Realty bullish (score 100) | Near 75d high (₹666, -3.9% away) — breakout setup | Nifty +0.39% (FII data unavailable — market signal neutral)"
7,OFSS.NS,IT,2021-07-08,2021-08-23,3013.13,3521.25,19,57249.47,64,0.125,TRAIL,9561.14,16.7008,True,64,13.5600004196167,True,0.0,100,False,23.8419,0.0,"MACD hist 6.3820 > 0 | Price ₹3009 > EMA20 ₹2902 | Price ₹3009 > EMA50 ₹2810 | Volume 1.9× average | Sector IT bullish (score 100) | Near 75d high (₹3071, -2.0% away) — breakout setup"
7,WIPRO.NS,IT,2021-07-15,2021-08-30,266.44,291.72,224,59682.56,64,0.125,MAX_AGE,5571.67,9.3355,True,64,12.270000457763672,True,0.0,100,False,10.0867,1.5037,"MACD hist 0.8049 > 0 | Price ₹266 > EMA20 ₹250 | Price ₹266 > EMA50 ₹244 | Volume 3.8× average | Sector IT bullish (score 100) | Near 75d high (₹268, -0.7% away) — breakout setup | Nifty +0.44% (FII data unavailable — market signal neutral)"
7,HCLTECH.NS,IT,2021-07-16,2021-08-31,821.61,969.48,72,59155.92,64,0.125,MAX_AGE,10550.49,17.8351,True,64,11.710000038146973,True,0.0,100,False,18.1744,2.9118,"MACD hist 1.6763 > 0 | Price ₹820 > EMA20 ₹804 | Price ₹820 > EMA50 ₹785 | Volume 2.4× average | Sector IT bullish (score 100) | Near 75d high (₹859, -4.5% away) — breakout setup"
7,HAVELLS.NS,Consumer,2021-07-19,2021-09-01,1061.84,1306.51,56,59463.04,64,0.125,MAX_AGE,13601.88,22.8745,True,64,12.680000305175781,True,0.0,100,False,23.2269,0.0,"MACD hist 8.3574 > 0 | Price ₹1060 > EMA20 ₹1002 | Price ₹1060 > EMA50 ₹994 | Volume 2.3× average | Sector Consumer bullish (score 100) | Near 75d high (₹1078, -1.7% away) — breakout setup"
7,PRESTIGE.NS,Realty,2021-09-02,2021-09-09,379.4,423.77,164,62221.6,64,0.125,TRAIL,7180.85,11.5408,True,64,14.239999771118164,True,0.0,100,False,24.9452,0.0,"MACD hist 2.0571 > 0 | Price ₹379 > EMA20 ₹347 | Price ₹379 > EMA50 ₹325 | Volume 2.1× average | Sector Realty bullish (score 100) | Near 75d high (₹382, -0.8% away) — breakout setup | Nifty +0.92% (FII data unavailable — market signal neutral)"
7,PHOENIXLTD.NS,Realty,2021-09-01,2021-09-14,447.33,417.7,139,62178.87,64,0.125,STOP,-4199.47,-6.7539,False,64,14.1899995803833,True,0.0,100,False,0.0,6.4832,"MACD hist 2.5233 > 0 | Price ₹447 > EMA20 ₹424 | Price ₹447 > EMA50 ₹420 | Volume 2.0× average | Sector Realty bullish (score 100) | Near 75d high (₹459, -2.6% away) — breakout setup"
7,FORTIS.NS,Healthcare,2021-08-18,2021-09-17,266.47,265.87,225,59955.75,64,0.125,STOP,-218.35,-0.3642,False,64,12.90999984741211,True,0.0,100,False,9.8271,0.0741,"MACD hist 1.9933 > 0 | Price ₹266 > EMA20 ₹246 | Price ₹266 > EMA50 ₹240 | Volume 2.9× average | Sector Healthcare bullish (score 100) | Near 75d high (₹273, -2.5% away) — breakout setup"
7,IGL.NS,Energy,2021-09-14,2021-09-17,263.94,253.2,236,62289.84,64,0.125,STOP,-2617.9,-4.2028,False,64,13.579999923706055,True,0.0,100,False,0.0,3.9246,"MACD hist 2.5036 > 0 | Price ₹264 > EMA20 ₹249 | Price ₹264 > EMA50 ₹247 | Volume 1.8× average | Sector Energy bullish (score 100) | Near 75d high (₹270, -2.5% away) — breakout setup | Nifty +0.14% (FII data unavailable — market signal neutral)"
7,BPCL.NS,Energy,2021-09-13,2021-09-20,177.5,169.41,353,62657.5,64,0.125,STOP,-2939.09,-4.6907,False,64,14.029999732971191,True,0.0,90,False,0.0,4.4118,"MACD hist 0.9855 > 0 | Price ₹177 > EMA20 ₹169 | Price ₹177 > EMA50 ₹167 | Volume 1.7× average | Sector Energy bullish (score 90) | Near 75d high (₹178, -0.2% away) — breakout setup"
7,TATACONSUM.NS,FMCG,2021-08-13,2021-09-24,782.42,808.38,76,59463.92,64,0.125,TRAIL,1887.36,3.174,True,64,12.989999771118164,True,0.0,90,False,9.0816,0.8051,"MACD hist 1.1896 > 0 | Price ₹781 > EMA20 ₹744 | Price ₹781 > EMA50 ₹718 | Volume 3.0× average | Sector FMCG bullish (score 90) | Near 75d high (₹784, -0.4% away) — breakout setup | Nifty +1.01% (FII data unavailable — market signal neutral)"
7,GODREJCP.NS,FMCG,2021-08-25,2021-09-24,995.67,993.45,60,59740.2,64,0.125,TRAIL,-216.25,-0.362,False,64,13.5,True,0.0,70,False,8.1053,0.0729,"MACD hist 2.0633 > 0 | Price ₹994 > EMA20 ₹953 | Price ₹994 > EMA50 ₹910 | Volume 1.9× average | Sector FMCG bullish (score 70) | Near 75d high (₹1015, -2.1% away) — breakout setup | Nifty +0.06% (FII data unavailable — market signal neutral)"
7,APOLLOHOSP.NS,Healthcare,2021-08-18,2021-09-27,4736.08,4502.61,12,56832.96,64,0.125,STOP,-2876.92,-5.0621,False,64,12.90999984741211,True,0.0,100,False,6.0295,4.7868,"⚠ RSI 76.6 > 75 (overbought — elevated reversal risk) | MACD hist 60.9834 > 0 | Price ₹4729 > EMA20 ₹4118 | Price ₹4729 > EMA50 ₹3771 | Volume 2.3× average | Sector Healthcare bullish (score 100) | Near 75d high (₹4910, -3.7% away) — breakout setup"
